mean,std,rms,max,min,peak_to_peak,skewness,kurtosis,energy,power,impulse_factor,crest_factor,shape_factor,impact_energy_ratio,cyclostationarity,spectral_centroid,spectral_spread,spectral_rolloff,spectral_flux,psd_mean,psd_std,psd_max,psd_peak_freq,order_1_amplitude,order_2_amplitude,order_3_amplitude,order_energy,envelope_mean,envelope_std,envelope_kurtosis,envelope_skewness,vmd_mode_1_energy,vmd_mode_1_std,vmd_mode_1_kurtosis,vmd_mode_2_energy,vmd_mode_2_std,vmd_mode_2_kurtosis,vmd_mode_3_energy,vmd_mode_3_std,vmd_mode_3_kurtosis,vmd_reconstruction_error,wavelet_scale_2_energy,wavelet_scale_2_std,wavelet_scale_4_energy,wavelet_scale_4_std,wavelet_scale_8_energy,wavelet_scale_8_std,wavelet_scale_16_energy,wavelet_scale_16_std,domain,label
0.019277881806076078,0.9083325987572817,0.9085371465669887,2.5514582903604444,-3.1992621182276277,5.750720408588072,-0.13352717016973722,-0.10159040178858669,1690.500601225392,0.825439746692086,3.4964103052944324,2.808314772820705,1.245020800066011,0.06444059880153619,0.04357798165137615,2999.94350692767,2037.4221757255166,3593.75,9133.683419927109,5.426000486024984e-05,0.0002273972813730337,0.0021537701578794727,3312.5,4.450252724020948,4.450252724020948,2.420957668098323,22091.166572010192,1.1451080296294136,0.5824391066497778,0.0893361742769998,0.567955661805445,1474.67719829784,0.8485616196549977,-0.2566313722396174,93.44833090447585,0.2135511221535076,1.2049292066679147,15.34792768255263,0.0864061831789135,0.5731959854618212,0.005075306284156259,845.7210330993018,0.9085774735423064,421.9196337862413,0.9075497185795421,199.23400988227036,0.881828575281179,116.44428547551504,0.9533829418696423,Source,Ball_Fault
0.01339845864256017,0.8888383067408113,0.8889392860166936,2.664861468086458,-3.1992621182276277,5.864123586314086,-0.09488589481604263,-0.11911576063755636,1618.3563350504837,0.790213054223869,3.7493069697344583,2.997799186069963,1.250686499334768,0.04960151709471491,0.04269662921348314,2630.955390188183,1258.98832362008,3468.75,8265.998175852124,5.127193411164125e-05,0.00019701522893778955,0.0015837651655018301,3312.5,8.289288937539546,8.289288937539546,11.792627659922351,24790.574481363594,1.116396899470029,0.5778447472054165,-0.21419100633592336,0.5109106024264853,1405.948904750325,0.8285497102829797,-0.24454552628452975,77.8578506009099,0.1949347733116308,1.5134150484666629,21.077620086825952,0.10131680014772876,0.19178757451821316,0.00515491242765911,809.232429346895,0.8888685229684534,406.73162411819214,0.8911896564932206,201.33093694725545,0.8867466100475383,107.50584029032494,0.9152596588255497,Source,Ball_Fault
0.012933445757527934,1.0196923133906082,1.0197743319024328,3.367336331516023,-4.071218470419238,7.438554801935261,-0.04335686483629888,0.19248285549245425,2129.7964810384447,1.039939688007053,4.202906401084644,3.302040683093202,1.2728209021178842,0.07134136228829169,0.09718670076726343,2946.7293563563494,1833.0891107013251,3531.25,9179.189616143996,6.618506075670332e-05,0.00030750416970313783,0.003269768117624933,3250.0,9.604895083483408,9.604895083483408,14.00819042940557,24290.68383492088,1.2616037855495912,0.698618566110214,0.3034281282398772,0.7106044330094788,1922.133078693827,0.9687789935601324,0.2261975456508054,80.20861229678744,0.1975280736230193,1.3259458829586928,21.30837941914715,0.10200200500923273,0.5396468897498665,0.0029360277011104777,1064.6019904595069,1.0195541921318687,536.2312645581036,1.0233191137111124,270.1904255977155,1.0270612255315572,145.05373288710453,1.0640241862254967,Source,Ball_Fault
-0.000724177799522796,0.9648632404441166,0.9648635122097874,3.2733755875944563,-3.0738170400490077,6.347192627643464,-0.017018570173764527,0.11555775647902866,1906.6093510529158,0.9309615971938066,4.286504013973056,3.39257889449833,1.2634942759693475,0.10685658033445125,0.09882352941176471,3119.2383561019797,2063.3472959894107,3640.625,8540.201056569045,5.890140796663818e-05,0.00028767225035549387,0.003189173479397502,3375.0,2.723384936132822,2.723384936132822,4.510988738851352,16295.984070738088,1.1976799150175328,0.653823606856984,0.20523442635252698,0.6623985232473041,1757.8514336765215,0.9264551103034262,0.05813254301650472,51.13153871795886,0.15799472575447937,0.31222355319266626,15.595796510454887,0.08726106380569688,-0.2185856709418701,0.0031289706879451163,953.6346043925498,0.9650304166043104,478.282287404034,0.9665116373676979,219.33314761497058,0.925575628995988,89.79886528236263,0.8375878768173832,Source,Ball_Fault
0.001100024924008187,0.9309979519236231,0.9309986017931574,3.078348442501001,-3.098696202599823,6.177044645100824,-0.043836344914075766,-0.06991634475910713,1775.1211961155873,0.8667583965408141,4.156123760024239,3.3065016817124353,1.2569549814569534,0.06433013948182048,0.059907834101382486,2806.3202611180054,1338.7315122495936,3515.625,8529.111816519171,5.368729293130694e-05,0.00022732252296008622,0.0020345224779531024,3375.0,1.8122889072117538,1.8122889072117538,0.5201428874485549,15841.301906436369,1.1654213192849836,0.6126244581078116,-0.022411092740616034,0.4962358174941339,1642.33172387765,0.8954924017425763,-0.18434665102400416,45.160354149093976,0.14833634167538626,0.20585487230866661,13.272020748340616,0.08016402376057388,-0.47596200179269843,0.0022840677719397585,887.4948983031319,0.9309634082405456,441.4358025157395,0.9285349657352018,219.45544663131872,0.9258750290704676,97.82366264845493,0.8741744818160558,Source,Ball_Fault
-0.0009313844865503165,0.9347097029975749,0.9347101670330096,3.078348442501001,-3.098696202599823,6.177044645100824,0.008111883514760172,-0.05155034320318386,1789.3029813347873,0.8736830963548766,4.150679499284273,3.2933721607762165,1.2603129244603797,0.06959591778039852,0.07505518763796909,2895.79007929242,1618.8574135510835,3515.625,8344.730690493361,5.3903733548224396e-05,0.00022537822195501644,0.0019329691929014007,3375.0,2.128593637222821,2.128593637222821,4.9920465625308195,16714.549077542426,1.1685403908483931,0.6179633044140116,-0.11657703087458993,0.5394174613103481,1638.9751907363514,0.8945768337882193,-0.11020025398248823,56.85770835526682,0.16662042822390577,1.0250056750876242,14.917586221585777,0.08518176388232994,-0.34346710496195554,0.003932087773568429,894.685533796331,0.934727282745195,444.41684524898574,0.9316650316240827,205.26477262741992,0.8954160709500849,108.38075397768014,0.9193027938155598,Source,Ball_Fault
8.18710291571917e-05,0.9712883764487051,0.9712883798992074,3.060891384766411,-3.052233875520989,6.1131252602874,0.023556737003845626,-0.3827630935536499,1932.0854874669608,0.943401116927227,3.8546832535598465,3.1513723916722305,1.2231760561672036,0.045040098654960524,0.058704453441295545,3208.816274269064,2084.9980478292705,3609.375,8133.531519643651,6.023999433283678e-05,0.00031398084051381913,0.0033228698706118634,3312.5,4.169079873444651,4.169079873444651,4.6270627609048764,12919.917351895056,1.2474833181852114,0.5749672982050765,-0.039246997848309206,0.42527689054979445,1815.9263284137278,0.9416383450952283,-0.4603958560484629,38.8014270159469,0.13756138917669988,0.2988928483245772,12.213460755159659,0.07671408090939126,-0.18760851882574858,0.0019727551008217256,965.3906674848943,0.970960445627157,482.2593937893839,0.9705212844525768,240.23288036291768,0.9686873939429143,121.06930500246509,0.9724793668528795,Source,Ball_Fault
0.0007542198991995826,0.9617850405265744,0.961785336251474,3.060891384766411,-3.052233875520989,6.1131252602874,-0.02512081120411151,-0.2248021985544124,1894.463555642083,0.9250310330283609,3.901483583507374,3.1825099316819823,1.225914032401906,0.0749142481449184,0.07505070993914807,2935.041353905265,1643.3819489033904,3500.0,9037.840467015207,6.258640340930755e-05,0.00029181789160243754,0.0026590646831841616,3437.5,2.259713361198837,2.259713361198837,3.0267694522131725,14313.86373949194,1.231250314418049,0.5780001032441877,0.35547929423012636,0.6718231184715832,1758.230306685678,0.9265569961659328,-0.2843188621199624,44.056013276106455,0.14666489859193219,0.6057231512904977,17.525036514426233,0.09141209233660222,0.019960624217333578,0.0031914943077871426,947.0620947749171,0.9616990292188676,478.1279061743629,0.9663558164136639,254.74620331022612,0.997511643968257,137.9489511339457,1.037950703763761,Source,Ball_Fault
0.003103799625613391,0.9283962322806967,0.9284014205531513,2.8865348143469927,-3.037046784509468,5.923581598856461,-0.043167273742108325,-0.1614178213560038,1765.230996859104,0.8619291976851093,3.8247891023541087,3.10914519349525,1.2301738466109855,0.07664408142096964,0.09311740890688258,3195.9934120967655,2248.981375660776,3703.125,9636.6315541615,5.0255902408961195e-05,0.00024528074847084044,0.0026156123277831338,3437.5,3.031576088396974,3.031576088396974,2.5840056055052454,12618.711233524748,1.1843308552951735,0.5667529570637454,0.1879617106756757,0.6877773585875444,1610.623859054123,0.8868127349053526,-0.2545161074362361,61.35393296129042,0.17304766139238495,3.0966322796864407,18.765131798042987,0.09523025110176161,-0.04121427615462503,0.0045652633703426,883.1352135357614,0.9286676393463145,448.0319162684724,0.9354351718508536,247.4207434748198,0.983081077623146,134.7671155149099,1.026092395280343,Source,Ball_Fault
-0.006640387233193956,0.982321923746767,0.9823443676309016,2.985162301020903,-2.9053487186683338,5.890511019689237,0.034505626349145835,-0.4160029376579133,1976.3209351498874,0.965000456616156,3.7470804814770107,3.038814492539061,1.2330731246270195,0.02298466728638415,0.06707317073170732,3041.543193670166,1932.3933854137315,3578.125,8535.59884567099,5.8734045687007756e-05,0.0002749871566157997,0.0027318991564580153,3312.5,4.864616295207275,4.864616295207275,5.322715401761962,20374.10291694474,1.2514269270057814,0.6032307631500575,-0.5916314895776988,0.2149952917507115,1786.615269953926,0.9340067535308775,-0.5190234092683923,62.1007300398496,0.1740587085989215,-0.3604569318732458,11.28657839320471,0.07419049146164926,0.03774642098032377,0.004564333118426815,988.1225418971894,0.9823007605943037,491.18199721253785,0.9794326670868817,228.9557844016106,0.9456882998709052,112.90189684449614,0.939173077285335,Source,Ball_Fault
